producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_regresion_lineal,prediccion_baseline,prediccion_final,metodo_usado
730053,SISTEMA DRENAJE TORAXICO PEDIATRICO THORAMETRIX X1500-LM INSTRUMENT,DISPOSITIVOS MEDICO,2022-09,3,0.27,0.0,0.59,0.59,Media móvil
730058,EQUIPO BOMBA SIN AGUJA,DISPOSITIVOS MEDICO,2022-09,3,1771.93,1858.7,1880.45,1858.7,Regresión Lineal
730063,SURVIMED OPD SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LIQUIDO OLIGO,NUTRICION,2022-09,3,40.06,11.68,40.94,40.94,Media móvil
730066,EQUIPO DE INFUSION DE LIQUIDOS FOTOSENSIBLES,DISPOSITIVOS MEDICO,2022-09,3,31.62,34.43,35.96,35.96,Media móvil
730082,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG,MEDICAMENTOS,2022-09,3,0.0,2.34,14.0,14.0,Media móvil
730083,EQUIPO PERFUSOR 20CC REF C0020C FRESENIUS,DISPOSITIVOS MEDICO,2022-09,3,110.58,127.1,119.55,110.58,XGBoost
730084,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,1.78,1.43,1.78,1.78,Media móvil
730096,HIALURONATO DE SODIO GOTAS OFTALMICAS,MEDICAMENTOS,2022-09,3,0.0,0.0,0.72,0.72,Media móvil
730113,APOSITO URGOSORB SILVER ALGINATO Y PLATA10X20CM-REF 503136-SUPLESA,DISPOSITIVOS MEDICO,2022-09,3,0.13,0.0,0.17,0.13,XGBoost
730116,TEGADERM REF 1682 IV 5X5.7CM AVANCED-NIÑOS,DISPOSITIVOS MEDICO,2022-09,3,108.46,138.65,141.3,108.46,XGBoost
730122,CATETER PICC ALTA PRESION 4.5FR X 50CM REF 01PR45041-HP,DISPOSITIVOS MEDICO,2022-09,3,0.0,0.0,1.04,1.04,Media móvil
730123,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052,DISPOSITIVOS MEDICO,2022-09,3,4.08,5.13,7.19,7.19,Media móvil
730124,CATETER PICC ALTA PRESION 5.5FR X 50 CM REF PR45052-HP,DISPOSITIVOS MEDICO,2022-09,3,0.0,0.0,0.59,0.59,Media móvil
730125,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042,DISPOSITIVOS MEDICO,2022-09,3,0.41,0.32,1.25,1.25,Media móvil
730126,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 ,DISPOSITIVOS MEDICO,2022-09,3,0.4,0.2,1.44,1.44,Media móvil
730134,CLOROQUINA 150MG TABLETA ,MEDICAMENTOS,2022-09,3,26.53,2.81,26.26,26.53,XGBoost
730136,ISONIAZIDA TABLETA 100MG,MEDICAMENTOS,2022-09,3,0.0,15.94,9.48,9.48,Media móvil
730138,OSELTAMIVIR CAPSULA 75MG,MEDICAMENTOS,2022-09,3,7.85,0.24,8.29,7.85,XGBoost
730139,PIRAZINAMIDA TABLETA 400MG,MEDICAMENTOS,2022-09,3,0.0,12.59,7.7,7.7,Media móvil
730141,PRIMAQUINA TABLETA 15MG,MEDICAMENTOS,2022-09,3,0.27,0.0,0.57,0.57,Media móvil
730143,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,MEDICAMENTOS,2022-09,3,0.75,0.0,0.0,0.0,Media móvil
730144,RIFAMPICINA/ISONIAZIDA/PIRAZINAMIDA/ETAMBUTOL TABLETA 150/75/400/275MG,MEDICAMENTOS,2022-09,3,277.51,283.8,291.74,277.51,XGBoost
730167,CANISTER 250 ML,DISPOSITIVOS MEDICO,2022-09,3,0.0,0.0,1.36,1.36,Media móvil
730176,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,NUTRICION,2022-09,3,0.0,33.79,18.96,18.96,Media móvil
730189,APOSITO PERIFERICO IV3000 7X9CM (TEGADERM PERIFERICO),DISPOSITIVOS MEDICO,2022-09,3,26.28,22.9,63.56,63.56,Media móvil
730194,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,DISPOSITIVOS MEDICO,2022-09,3,2.84,0.0,1.52,2.84,XGBoost
730200,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA ,DISPOSITIVOS MEDICO,2022-09,3,0.45,0.0,0.15,0.15,Media móvil
730205,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,0.16,0.0,0.0,0.0,Regresión Lineal
730230,ALIMENTO DE USO ESPECIAL CON HMB ARGININA Y GLUTAMINA SOBRE x 24 GRAMOS,NUTRICION,2022-09,3,94.3,74.66,113.8,74.66,Regresión Lineal
730237,ETAMBUTOL 400 MG TABLETA,MEDICAMENTOS,2022-09,3,0.0,14.96,13.37,13.37,Media móvil
730242,COLISTIMETATO 150 MG - EQUIVALENTE A 150 MG DE COLISTINA BASE,MEDICAMENTOS,2022-09,3,35.63,90.62,83.26,83.26,Media móvil
770020,ONDANSETRON 8MG TABLETA,MEDICAMENTOS,2022-09,3,1.83,0.0,0.0,0.0,Media móvil
770054,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,0.22,0.0,0.08,0.22,XGBoost
770065,TRETINOINA TABLETA 10MG (ONCOLOGICO),MEDICAMENTOS,2022-09,3,0.0,2.86,13.19,13.19,Media móvil
770066,ELTROMBOPAG 25 MG TAB ORAL,MEDICAMENTOS,2022-09,3,0.53,11.0,34.07,34.07,Media móvil
770074,IMATINIB 400MG TABLETA ,MEDICAMENTOS,2022-09,3,0.2,0.0,0.15,0.15,Media móvil
770075,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),MEDICAMENTOS,2022-09,3,10.44,0.0,5.88,10.44,XGBoost
770117,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),MEDICAMENTOS,2022-09,3,1.35,0.0,1.27,1.35,XGBoost
770143,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)",MEDICAMENTOS,2022-09,3,0.59,0.0,0.51,0.59,XGBoost
770152,RIOCIGUAT 0.5 MG,MEDICAMENTOS,2022-09,3,0.96,0.0,0.32,0.96,XGBoost
A0000001,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,MEDICAMENTOS,2022-09,3,0.5,34.64,25.33,25.33,Media móvil
A0000034,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,MEDICAMENTOS,2022-09,3,0.66,48.98,28.81,28.81,Media móvil
A0000039,AMLODIPINO 10 MG TABLETA ,MEDICAMENTOS,2022-09,3,389.12,299.32,352.19,299.32,Regresión Lineal
A0000051,ATORVASTATINA 20 MG TABLETA,MEDICAMENTOS,2022-09,3,129.64,65.47,61.0,61.0,Media móvil
A001011,ACETAMINOFEN TABLETA 500MG,MEDICAMENTOS,2022-09,3,9277.57,7910.98,9108.4,7910.98,Regresión Lineal
A001201,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS ,MEDICAMENTOS,2022-09,3,0.32,0.0,0.0,0.0,Regresión Lineal
A001221,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML",MEDICAMENTOS,2022-09,3,0.57,0.0,0.85,0.57,XGBoost
A002011,ACETAZOLAMIDA 250MG TABLETA ,MEDICAMENTOS,2022-09,3,12.95,46.19,25.13,12.95,XGBoost
A002451,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,MEDICAMENTOS,2022-09,3,39.82,7.28,17.63,39.82,XGBoost
A003011,ACETILSALICILICO ÁCIDO TABLETA 100MG,MEDICAMENTOS,2022-09,3,599.96,596.69,627.1,599.96,XGBoost
A006011,ACICLOVIR TABLETA 200MG,MEDICAMENTOS,2022-09,3,213.82,64.92,176.27,176.27,Media móvil
A006721,ACICLOVIR POLVO LIOFILIZADO 250MG,MEDICAMENTOS,2022-09,3,62.48,170.97,95.43,170.97,Regresión Lineal
A008011,ALBENDAZOL TABLETA 200 MG,MEDICAMENTOS,2022-09,3,44.95,92.63,77.96,77.96,Media móvil
A008231,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML,MEDICAMENTOS,2022-09,3,0.24,0.0,0.0,0.0,Media móvil
A009701,ALBUMINA HUMANA SOL. INYECTABLE 20% x 50 ML ,MEDICAMENTOS,2022-09,3,169.87,154.36,137.0,137.0,Media móvil
A013011,ALOPURINOL TABLETA 100MG,MEDICAMENTOS,2022-09,3,4.84,0.0,5.16,4.84,XGBoost
A013012,ALOPURINOL TABLETA 300MG,MEDICAMENTOS,2022-09,3,39.26,52.41,58.26,58.26,Media móvil
A017231,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML ,MEDICAMENTOS,2022-09,3,5.34,9.36,8.24,9.36,Regresión Lineal
A018232,"ALUMINIO HIDROXIDO/MAGNESIO/SIMETICONA SUSPENSIÓN ORAL 4%/4%/0,4%",MEDICAMENTOS,2022-09,3,1.97,0.0,1.23,1.97,XGBoost
A019101,AMANTADINA 100MG CAPSULA ,MEDICAMENTOS,2022-09,3,5.58,0.0,3.72,5.58,XGBoost
A020701,AMIKACINA 100MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,0.96,38.0,22.04,22.04,Media móvil
A020702,AMIKACINA 500MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,42.03,37.52,40.87,42.03,XGBoost
A022701,AMINOFILINA 240MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,0.24,0.0,0.0,0.0,Media móvil
A023011,AMIODARONA TABLETA 200MG,MEDICAMENTOS,2022-09,3,134.84,175.23,164.0,175.23,Regresión Lineal
A023721,AMIODARONA 150MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,134.36,107.76,112.63,112.63,Media móvil
A024011,AMITRIPTILINA 25MG TABLETA ,MEDICAMENTOS,2022-09,3,22.64,29.69,37.67,37.67,Media móvil
A025142,AMOXICILINA 500MG CAPSULA ,MEDICAMENTOS,2022-09,3,4.65,53.16,31.85,31.85,Media móvil
A026721,AMPICILINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,203.43,210.17,225.39,203.43,XGBoost
A026722,AMPICILINA 1 G POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,100.2,72.47,82.86,100.2,XGBoost
A027142,AMPICILINA TABLETA 500MG,MEDICAMENTOS,2022-09,3,0.92,0.0,0.51,0.92,XGBoost
A033701,ATROPINA 1MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,4.54,12.08,13.19,13.19,Media móvil
A034011,AZATIOPRINA 50MG TABLETA,MEDICAMENTOS,2022-09,3,36.05,17.48,39.16,36.05,XGBoost
A035722,AZTREONAM 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-09,3,79.32,65.03,72.3,72.3,Media móvil
A036701,AZUL DE METILENO SOLUCIÓN INYECTABLE 10MG/1ML,MEDICAMENTOS,2022-09,3,1.1,0.0,2.44,2.44,Media móvil
A037011,AMLODIPINO 5 MG TABLETA ,MEDICAMENTOS,2022-09,3,160.39,183.29,194.16,160.39,XGBoost
A037101,ABACAVIR TABLETA 300MG,MEDICAMENTOS,2022-09,3,0.63,0.0,0.0,0.0,Media móvil
B00000010,BECLOMETASONA NASAL 50 MCG/PUFF,MEDICAMENTOS,2022-09,3,0.96,0.07,1.46,0.96,XGBoost
B004311,"BETAMETASONA CREMA TÓPICA 0,05%",MEDICAMENTOS,2022-09,3,2.69,0.98,2.91,2.69,XGBoost
B004332,"BETAMETASONA UNGÜENTO TÓPICO 0,05% x 40G",MEDICAMENTOS,2022-09,3,0.76,1.19,3.48,3.48,Media móvil
B005701,BETAMETASONA 4MG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,25.3,23.33,28.52,28.52,Media móvil
B008011,BIPERIDENO 2MG TABLETA,MEDICAMENTOS,2022-09,3,5.78,32.54,22.63,22.63,Media móvil
B010021,BISACODILO 5MG TABLETA,MEDICAMENTOS,2022-09,3,418.23,379.93,425.65,379.93,Regresión Lineal
B012011,"BROMOCRIPTINA 2,5MG TABLETA",MEDICAMENTOS,2022-09,3,1.82,2.42,2.87,1.82,XGBoost
BISAPRO,BISOPROLOL TABLETA 10MG,MEDICAMENTOS,2022-09,3,0.89,0.0,0.78,0.89,XGBoost
C0000005,CARVEDILOL TABLETA 25MG,MEDICAMENTOS,2022-09,3,2.92,0.0,1.58,2.92,XGBoost
C0000008,CASPOFUNGINA 70MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,4.18,9.85,8.88,8.88,Media móvil
C0000019,CETIRIZINA 10MG TABLETA ,MEDICAMENTOS,2022-09,3,0.48,0.0,4.15,4.15,Media móvil
C0000028,CLARITROMICINA TABLETA 500MG,MEDICAMENTOS,2022-09,3,101.12,247.23,180.53,101.12,XGBoost
C0000030,CLINDAMICINA CÁPSULA 300MG,MEDICAMENTOS,2022-09,3,3.3,0.0,1.37,3.3,XGBoost
C0000035,CLOPIDOGREL TABLETA 75MG,MEDICAMENTOS,2022-09,3,193.18,202.78,197.7,202.78,Regresión Lineal
C0000047,"CARVEDILOL TABLETA 12,5MG",MEDICAMENTOS,2022-09,3,77.6,101.74,78.77,101.74,Regresión Lineal
C001011,CALCIO CARBONATO 600MG TABLETA ,MEDICAMENTOS,2022-09,3,168.95,198.25,188.59,168.95,XGBoost
C002701,CALCIO GLUCONATO SOL. INYECTABLE 10%/10ML,MEDICAMENTOS,2022-09,3,215.26,476.63,289.61,215.26,XGBoost
C003101,"CALCITRIOL 0,25MCG CÁPSULA ",MEDICAMENTOS,2022-09,3,34.58,59.34,40.63,34.58,XGBoost
C003102,"CALCITRIOL 0,50MCG CÁPSULA ",MEDICAMENTOS,2022-09,3,23.94,154.3,97.5,97.5,Media móvil
C004011,CAPTOPRIL 25MG TABLETA ,MEDICAMENTOS,2022-09,3,1.33,12.12,18.44,18.44,Media móvil
C004012,CAPTOPRIL 50MG TABLETA ,MEDICAMENTOS,2022-09,3,0.14,0.0,4.15,4.15,Media móvil
C005011,CARBAMAZEPINA 200MG TABLETA ,MEDICAMENTOS,2022-09,3,147.8,158.4,154.35,147.8,XGBoost
C008142,CEFALEXINA 500MG CAPSULA ,MEDICAMENTOS,2022-09,3,40.63,8.4,24.48,24.48,Media móvil
C008232,CEFALEXINA 250MG/5ML POLVO PARA SOLUCION ORAL,MEDICAMENTOS,2022-09,3,0.93,0.0,0.53,0.93,XGBoost
C009141,CEFRADINA 500MG CÁPSULA ,MEDICAMENTOS,2022-09,3,1.17,0.0,0.0,0.0,Media móvil
C011723,CEFTRIAXONA 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-09,3,334.3,343.75,342.84,334.3,XGBoost
C014103,CICLOSPORINA 100MG CAPSULA,MEDICAMENTOS,2022-09,3,0.23,0.0,0.0,0.0,Media móvil
C015701,CIPROFLOXACINO 100MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,695.18,627.82,661.72,695.18,XGBoost
C019701,CLINDAMICINA 600MG SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,526.37,597.67,622.16,526.37,XGBoost
C022011,CLORAMBUCILO 2MG TABLETA,MEDICAMENTOS,2022-09,3,0.43,0.0,0.0,0.43,XGBoost
C031321,CLOTRIMAZOL CREMA TÓPICA 1% ,MEDICAMENTOS,2022-09,3,30.92,20.18,32.99,30.92,XGBoost
C031511,CLOTRIMAZOL CREMA VAGINAL 1%,MEDICAMENTOS,2022-09,3,3.6,1.88,4.0,3.6,XGBoost
C032013,CLOZAPINA TABLETA 100MG ,CONTROLADOS,2022-09,3,2.32,0.76,8.81,8.81,Media móvil
C034011,"COLCHICINA 0,5MG TABLETA",MEDICAMENTOS,2022-09,3,20.7,1.95,14.69,20.7,XGBoost
C035251,COLESTIRAMINA 4G POLVO PARA SOLUCIÓN ORAL,MEDICAMENTOS,2022-09,3,31.02,55.83,44.52,44.52,Media móvil
C041602,SODIO CROMOGLICATO SOLUCIÓN OFTÁLMICA 40MG/1ML (400MG/10ML),MEDICAMENTOS,2022-09,3,0.16,0.31,1.19,1.19,Media móvil
C044721,CEFAZOLINA 1G SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,117.72,370.82,282.8,370.82,Regresión Lineal
C044723,CEFALOTINA 1G SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,856.35,474.31,698.42,856.35,XGBoost
C046101,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/200UI,MEDICAMENTOS,2022-09,3,0.15,190.79,111.94,190.79,Regresión Lineal
C047011,CLONIDINA 150MCG TABLETA ,MEDICAMENTOS,2022-09,3,712.03,1064.07,933.44,933.44,Media móvil
D0000002,DEFLAZACORT 6 MG TABLETA,MEDICAMENTOS,2022-09,3,0.25,0.0,0.0,0.0,Media móvil
D0000005,"DESMOPRESINA SOLUCIÓN NASAL 10MCG/0,1ML (500MCG/5ML)",MEDICAMENTOS,2022-09,3,0.12,0.0,0.15,0.12,XGBoost
D0000011,DILTIAZEM 60MG TABLETA ,MEDICAMENTOS,2022-09,3,9.04,124.79,79.44,79.44,Media móvil
D0000020,"DIPIRONA 2,5G/5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,0.03,125.0,85.31,125.0,Regresión Lineal
D0000030,DIPIRONA 1G/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,6394.05,5375.24,6135.29,6394.05,XGBoost
D0000031,DAPTOMICINA POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-09,3,1.61,0.76,8.35,8.35,Media móvil
D0000038,"LEVOSIMENDAN SOLUCIÓN INYECTABLE 12,5MG/1ML",MEDICAMENTOS,2022-09,3,1.51,0.05,1.89,1.89,Media móvil
D002101,DANAZOL 200MG TABLETA},MEDICAMENTOS,2022-09,3,0.0,12.67,13.74,13.74,Media móvil
D005711,DEXAMETASONA 8MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,363.06,595.85,429.6,363.06,XGBoost
D006701,DEXAMETASONA 4MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,165.97,230.93,178.42,165.97,XGBoost
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-09,3,174.38,226.4,200.24,174.38,XGBoost
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-09,3,214.64,276.24,273.0,273.0,Media móvil
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-09,3,72.75,84.15,79.82,72.75,XGBoost
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-09,3,519.78,946.99,790.93,790.93,Media móvil
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,2022-09,3,34.51,45.56,40.26,34.51,XGBoost
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,2022-09,3,3.94,10.24,6.89,3.94,XGBoost
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,154.25,83.43,106.85,106.85,Media móvil
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,2022-09,3,0.81,0.0,0.0,0.0,Media móvil
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,2022-09,3,4.87,1.03,3.84,4.87,XGBoost
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,2022-09,3,5.16,3.79,5.06,5.16,XGBoost
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,2022-09,3,4.95,1.27,4.63,4.63,Media móvil
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,2022-09,3,4.27,6.73,24.8,24.8,Media móvil
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,2.62,40.88,45.34,40.88,Regresión Lineal
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,2022-09,3,11.43,35.53,22.23,35.53,Regresión Lineal
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,1.47,0.13,1.52,1.47,XGBoost
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,2022-09,3,0.29,1.26,2.67,2.67,Media móvil
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,2022-09,3,15.66,13.74,20.49,13.74,Regresión Lineal
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,2022-09,3,5.21,3.82,8.64,8.64,Media móvil
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,2022-09,3,0.85,0.0,0.15,0.15,Media móvil
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,2022-09,3,178.4,160.92,175.22,178.4,XGBoost
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,2022-09,3,151.57,168.6,175.16,151.57,XGBoost
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,2022-09,3,13.79,39.79,27.62,39.79,Regresión Lineal
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-09,3,0.39,0.0,2.31,2.31,Media móvil
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,2022-09,3,424.67,322.88,401.98,424.67,XGBoost
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,2022-09,3,77.08,38.82,61.59,77.08,XGBoost
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,2022-09,3,0.22,0.0,0.86,0.86,Media móvil
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,126.02,92.94,111.92,126.02,XGBoost
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,2022-09,3,7.3,3.48,6.63,6.63,Media móvil
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,2022-09,3,0.16,0.0,0.41,0.41,Media móvil
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,2022-09,3,142.04,140.57,155.78,142.04,XGBoost
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-09,3,3.32,0.0,1.44,3.32,XGBoost
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,2022-09,3,61.16,63.41,71.04,71.04,Media móvil
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,2022-09,3,91.71,99.83,130.28,99.83,Regresión Lineal
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,270.64,360.05,299.31,360.05,Regresión Lineal
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,2022-09,3,8.65,23.25,28.44,28.44,Media móvil
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,2022-09,3,0.32,0.0,0.0,0.0,Media móvil
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,2022-09,3,377.56,435.93,409.03,377.56,XGBoost
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,2022-09,3,1.07,0.0,2.85,2.85,Media móvil
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,2.33,18.62,18.75,18.62,Regresión Lineal
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,2022-09,3,312.84,400.04,309.47,400.04,Regresión Lineal
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,934.16,1175.08,1062.19,934.16,XGBoost
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,2022-09,3,13.24,0.0,0.0,0.0,Media móvil
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,2022-09,3,0.44,0.0,1.04,1.04,Media móvil
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,2022-09,3,3.26,0.23,2.81,3.26,XGBoost
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,108.27,92.83,113.63,92.83,Regresión Lineal
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,29.23,40.46,28.79,29.23,XGBoost
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,0.09,0.0,0.59,0.59,Media móvil
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,2022-09,3,240.96,99.97,149.38,240.96,XGBoost
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,2022-09,3,22.56,0.0,11.4,22.56,XGBoost
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-09,3,7.44,0.0,4.89,7.44,XGBoost
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,2022-09,3,12.93,16.88,16.23,16.88,Regresión Lineal
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,144.25,218.25,180.01,218.25,Regresión Lineal
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,93.6,155.57,139.78,139.78,Media móvil
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,2022-09,3,146.85,98.93,129.94,146.85,XGBoost
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,2022-09,3,4.54,0.0,1.37,4.54,XGBoost
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,2022-09,3,320.78,286.35,315.11,320.78,XGBoost
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,2022-09,3,29.1,168.19,120.13,168.19,Regresión Lineal
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,2022-09,3,1.18,0.0,0.74,0.74,Media móvil
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,2022-09,3,8.67,0.62,11.94,8.67,XGBoost
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,2022-09,3,335.5,263.21,303.56,335.5,XGBoost
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,2022-09,3,20.59,16.03,19.46,20.59,XGBoost
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,2022-09,3,468.63,308.87,475.37,308.87,Regresión Lineal
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-09,3,3.38,0.0,2.36,3.38,XGBoost
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,2022-09,3,0.58,9.92,8.0,8.0,Media móvil
