producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_baseline,prediccion_final,metodo_usado
I005022,IMIPRAMINA TABLETA 25MG,MEDICAMENTOS,2022-07,1,9.39,0.0,9.39,XGBoost
I005022,IMIPRAMINA TABLETA 25MG,MEDICAMENTOS,2022-08,2,12.75,3.13,12.75,XGBoost
I005022,IMIPRAMINA TABLETA 25MG,MEDICAMENTOS,2022-09,3,6.17,7.38,6.17,XGBoost
I007701,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,MEDICAMENTOS,2022-07,1,2.13,4.0,4.0,Media móvil
I007701,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,MEDICAMENTOS,2022-08,2,1.77,4.33,4.33,Media móvil
I007701,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,MEDICAMENTOS,2022-09,3,2.11,3.78,3.78,Media móvil
I008701,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-07,1,16.96,14.33,14.33,Media móvil
I008701,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-08,2,15.07,14.11,14.11,Media móvil
I008701,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-09,3,17.42,14.81,14.81,Media móvil
I009711,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-07,1,0.65,1.0,0.65,XGBoost
I009711,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-08,2,0.89,0.55,0.89,XGBoost
I009711,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-09,3,0.84,0.85,0.84,XGBoost
I017471,IPRATROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 20MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-07,1,42.51,30.0,30.0,Media móvil
I017471,IPRATROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 20MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-08,2,39.93,27.33,27.33,Media móvil
I017471,IPRATROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 20MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-09,3,37.55,28.11,28.11,Media móvil
I020011,ISOSORBIDE DINITRATO 10MG TABLETA,MEDICAMENTOS,2022-07,1,9.27,2.33,2.33,Media móvil
I020011,ISOSORBIDE DINITRATO 10MG TABLETA,MEDICAMENTOS,2022-08,2,21.73,3.11,3.11,Media móvil
I020011,ISOSORBIDE DINITRATO 10MG TABLETA,MEDICAMENTOS,2022-09,3,23.77,1.81,1.81,Media móvil
I020061,ISOSORBIDE DINITRATO TABLETA 5MG,MEDICAMENTOS,2022-07,1,2.97,3.0,3.0,Media móvil
I020061,ISOSORBIDE DINITRATO TABLETA 5MG,MEDICAMENTOS,2022-08,2,3.33,2.67,2.67,Media móvil
I020061,ISOSORBIDE DINITRATO TABLETA 5MG,MEDICAMENTOS,2022-09,3,4.69,3.22,3.22,Media móvil
I021701,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG,MEDICAMENTOS,2022-07,1,0.05,0.33,0.33,Media móvil
I021701,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG,MEDICAMENTOS,2022-08,2,0.05,0.44,0.44,Media móvil
I021701,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG,MEDICAMENTOS,2022-09,3,0.07,0.26,0.26,Media móvil
J000006,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,MEDICAMENTOS,2022-07,1,2.62,0.0,2.62,XGBoost
J000006,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,MEDICAMENTOS,2022-08,2,3.59,0.87,3.59,XGBoost
J000006,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,MEDICAMENTOS,2022-09,3,2.62,2.07,2.62,XGBoost
K0000008,POLIETILENGLICOL/SODIO SULFATO/SODIO BICARBONATO/SODIO CLORURO/POTASIO CLORURO P,MEDICAMENTOS,2022-07,1,54.57,74.67,74.67,Media móvil
K0000008,POLIETILENGLICOL/SODIO SULFATO/SODIO BICARBONATO/SODIO CLORURO/POTASIO CLORURO P,MEDICAMENTOS,2022-08,2,55.8,74.22,74.22,Media móvil
K0000008,POLIETILENGLICOL/SODIO SULFATO/SODIO BICARBONATO/SODIO CLORURO/POTASIO CLORURO P,MEDICAMENTOS,2022-09,3,59.29,69.96,69.96,Media móvil
K002101,KETOCONAZOL TABLETA 200MG,MEDICAMENTOS,2022-07,1,0.31,9.33,9.33,Media móvil
K002101,KETOCONAZOL TABLETA 200MG,MEDICAMENTOS,2022-08,2,0.6,12.44,12.44,Media móvil
K002101,KETOCONAZOL TABLETA 200MG,MEDICAMENTOS,2022-09,3,1.01,7.26,7.26,Media móvil
L0000005,LAMOTRIGINA TABLETA 100MG,MEDICAMENTOS,2022-07,1,0.72,6.0,6.0,Media móvil
L0000005,LAMOTRIGINA TABLETA 100MG,MEDICAMENTOS,2022-08,2,2.0,2.33,2.0,XGBoost
L0000005,LAMOTRIGINA TABLETA 100MG,MEDICAMENTOS,2022-09,3,1.03,2.67,2.67,Media móvil
L0000006,LEVOFLOXACINA TABLETA 500MG,MEDICAMENTOS,2022-07,1,1.42,1.0,1.42,XGBoost
L0000006,LEVOFLOXACINA TABLETA 500MG,MEDICAMENTOS,2022-08,2,1.78,1.47,1.78,XGBoost
L0000006,LEVOFLOXACINA TABLETA 500MG,MEDICAMENTOS,2022-09,3,1.71,1.07,1.71,XGBoost
L0000009,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,MEDICAMENTOS,2022-07,1,7.76,22.67,22.67,Media móvil
L0000009,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,MEDICAMENTOS,2022-08,2,6.89,17.56,17.56,Media móvil
L0000009,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,MEDICAMENTOS,2022-09,3,6.12,17.07,17.07,Media móvil
L000001,BACLOFENO TABLETA 10MG,MEDICAMENTOS,2022-07,1,0.77,0.0,0.77,XGBoost
L000001,BACLOFENO TABLETA 10MG,MEDICAMENTOS,2022-08,2,0.65,0.26,0.65,XGBoost
L000001,BACLOFENO TABLETA 10MG,MEDICAMENTOS,2022-09,3,0.7,0.47,0.7,XGBoost
L0000017,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,38.76,30.33,30.33,Media móvil
L0000017,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,39.72,30.44,30.44,Media móvil
L0000017,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,36.47,30.26,30.26,Media móvil
L00006,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML),MEDICAMENTOS,2022-07,1,0.07,0.0,0.07,XGBoost
L00006,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML),MEDICAMENTOS,2022-08,2,0.22,0.02,0.22,XGBoost
L00006,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML),MEDICAMENTOS,2022-09,3,0.22,0.09,0.22,XGBoost
L001141,LAMIVUDINA 150 MG TABLETA,MEDICAMENTOS,2022-07,1,0.74,0.0,0.74,XGBoost
L001141,LAMIVUDINA 150 MG TABLETA,MEDICAMENTOS,2022-08,2,0.65,0.25,0.65,XGBoost
L001141,LAMIVUDINA 150 MG TABLETA,MEDICAMENTOS,2022-09,3,0.54,0.46,0.54,XGBoost
L003011,LEVODOPA/CARBIDOPA TABLETA 250MG/25MG,MEDICAMENTOS,2022-07,1,16.25,21.33,21.33,Media móvil
L003011,LEVODOPA/CARBIDOPA TABLETA 250MG/25MG,MEDICAMENTOS,2022-08,2,26.17,9.78,9.78,Media móvil
L003011,LEVODOPA/CARBIDOPA TABLETA 250MG/25MG,MEDICAMENTOS,2022-09,3,38.47,10.37,10.37,Media móvil
L004011,LEVOMEPROMAZINA TABLETA 25MG,MEDICAMENTOS,2022-07,1,3.97,8.33,8.33,Media móvil
L004011,LEVOMEPROMAZINA TABLETA 25MG,MEDICAMENTOS,2022-08,2,6.38,2.78,6.38,XGBoost
L004011,LEVOMEPROMAZINA TABLETA 25MG,MEDICAMENTOS,2022-09,3,4.68,4.9,4.68,XGBoost
L004201,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL,MEDICAMENTOS,2022-07,1,2.06,2.67,2.67,Media móvil
L004201,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL,MEDICAMENTOS,2022-08,2,2.27,2.56,2.56,Media móvil
L004201,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL,MEDICAMENTOS,2022-09,3,2.24,2.41,2.41,Media móvil
L006011,LEVOTIROXINA TABLETA 50MCG,MEDICAMENTOS,2022-07,1,265.57,240.0,265.57,XGBoost
L006011,LEVOTIROXINA TABLETA 50MCG,MEDICAMENTOS,2022-08,2,297.6,214.52,297.6,XGBoost
L006011,LEVOTIROXINA TABLETA 50MCG,MEDICAMENTOS,2022-09,3,290.18,247.06,290.18,XGBoost
L006012,LEVOTIROXINA TABLETA 100MCG,MEDICAMENTOS,2022-07,1,87.6,55.0,87.6,XGBoost
L006012,LEVOTIROXINA TABLETA 100MCG,MEDICAMENTOS,2022-08,2,89.01,58.87,89.01,XGBoost
L006012,LEVOTIROXINA TABLETA 100MCG,MEDICAMENTOS,2022-09,3,88.84,77.87,88.84,XGBoost
L015141,LOPERAMIDA TABLETA 2MG,MEDICAMENTOS,2022-07,1,450.56,439.33,450.56,XGBoost
L015141,LOPERAMIDA TABLETA 2MG,MEDICAMENTOS,2022-08,2,480.15,475.19,480.15,XGBoost
L015141,LOPERAMIDA TABLETA 2MG,MEDICAMENTOS,2022-09,3,493.79,490.24,493.79,XGBoost
L016011,LORATADINA TABLETA 10MG,MEDICAMENTOS,2022-07,1,147.46,170.67,147.46,XGBoost
L016011,LORATADINA TABLETA 10MG,MEDICAMENTOS,2022-08,2,153.83,148.82,153.83,XGBoost
L016011,LORATADINA TABLETA 10MG,MEDICAMENTOS,2022-09,3,147.37,157.43,147.37,XGBoost
L018011,LOVASTATINA TABLETA 20MG,MEDICAMENTOS,2022-07,1,1.21,0.0,1.21,XGBoost
L018011,LOVASTATINA TABLETA 20MG,MEDICAMENTOS,2022-08,2,1.67,0.4,1.67,XGBoost
L018011,LOVASTATINA TABLETA 20MG,MEDICAMENTOS,2022-09,3,1.76,0.96,1.76,XGBoost
L021161,LOSARTAN TABLETA 50MG,MEDICAMENTOS,2022-07,1,1819.85,1859.67,1819.85,XGBoost
L021161,LOSARTAN TABLETA 50MG,MEDICAMENTOS,2022-08,2,1841.92,1867.28,1841.92,XGBoost
L021161,LOSARTAN TABLETA 50MG,MEDICAMENTOS,2022-09,3,1841.92,1862.26,1841.92,XGBoost
M0000005,METOPROLOL SOL. INYECTABLE 5MG/5ML,MEDICAMENTOS,2022-07,1,3.99,2.67,3.99,XGBoost
M0000005,METOPROLOL SOL. INYECTABLE 5MG/5ML,MEDICAMENTOS,2022-08,2,4.6,3.66,4.6,XGBoost
M0000005,METOPROLOL SOL. INYECTABLE 5MG/5ML,MEDICAMENTOS,2022-09,3,3.39,4.86,3.39,XGBoost
M0000009,MOXIFLOXACINA TABLETA 400MG,MEDICAMENTOS,2022-07,1,0.97,5.33,5.33,Media móvil
M0000009,MOXIFLOXACINA TABLETA 400MG,MEDICAMENTOS,2022-08,2,0.42,7.11,7.11,Media móvil
M0000009,MOXIFLOXACINA TABLETA 400MG,MEDICAMENTOS,2022-09,3,0.44,5.81,5.81,Media móvil
M0000015,MEMANTINA TBL. 10 MG,MEDICAMENTOS,2022-07,1,0.32,0.0,0.32,XGBoost
M0000015,MEMANTINA TBL. 10 MG,MEDICAMENTOS,2022-08,2,0.76,0.11,0.76,XGBoost
M0000015,MEMANTINA TBL. 10 MG,MEDICAMENTOS,2022-09,3,0.51,0.36,0.51,XGBoost
M001701,MAGNESIO SULFATO SOLUCIÓN INYECTABLE 20%/10ML,MEDICAMENTOS,2022-07,1,364.16,360.33,364.16,XGBoost
M001701,MAGNESIO SULFATO SOLUCIÓN INYECTABLE 20%/10ML,MEDICAMENTOS,2022-08,2,367.39,376.05,367.39,XGBoost
M001701,MAGNESIO SULFATO SOLUCIÓN INYECTABLE 20%/10ML,MEDICAMENTOS,2022-09,3,373.99,381.52,373.99,XGBoost
M002702,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,MEDICAMENTOS,2022-07,1,5.81,9.33,9.33,Media móvil
M002702,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,MEDICAMENTOS,2022-08,2,3.81,11.44,11.44,Media móvil
M002702,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,MEDICAMENTOS,2022-09,3,2.18,12.93,12.93,Media móvil
M009011,MERCAPTOPURINA TBL. 50 MG,MEDICAMENTOS,2022-07,1,0.7,14.0,14.0,Media móvil
M009011,MERCAPTOPURINA TBL. 50 MG,MEDICAMENTOS,2022-08,2,0.59,13.33,13.33,Media móvil
M009011,MERCAPTOPURINA TBL. 50 MG,MEDICAMENTOS,2022-09,3,0.73,9.11,9.11,Media móvil
M011011,METFORMINA TABLETA 850MG,MEDICAMENTOS,2022-07,1,22.62,17.67,17.67,Media móvil
M011011,METFORMINA TABLETA 850MG,MEDICAMENTOS,2022-08,2,47.04,8.56,8.56,Media móvil
M011011,METFORMINA TABLETA 850MG,MEDICAMENTOS,2022-09,3,46.23,10.07,10.07,Media móvil
M013721,METILPREDNISOLONA SUCCINATO 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,36.05,52.0,52.0,Media móvil
M013721,METILPREDNISOLONA SUCCINATO 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,32.69,53.0,53.0,Media móvil
M013721,METILPREDNISOLONA SUCCINATO 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,31.71,46.0,46.0,Media móvil
M015011,METOCARBAMOL TABLETA 750MG,MEDICAMENTOS,2022-07,1,3.22,3.0,3.22,XGBoost
M015011,METOCARBAMOL TABLETA 750MG,MEDICAMENTOS,2022-08,2,2.66,4.07,2.66,XGBoost
M015011,METOCARBAMOL TABLETA 750MG,MEDICAMENTOS,2022-09,3,4.07,1.96,4.07,XGBoost
M016011,METOCLOPRAMIDA TABLETA 10MG,MEDICAMENTOS,2022-07,1,46.24,50.67,50.67,Media móvil
M016011,METOCLOPRAMIDA TABLETA 10MG,MEDICAMENTOS,2022-08,2,40.32,60.89,60.89,Media móvil
M016011,METOCLOPRAMIDA TABLETA 10MG,MEDICAMENTOS,2022-09,3,39.86,51.85,51.85,Media móvil
M016701,METOCLOPRAMIDA SOLUCIÓN INYECTABLE 10MG/2ML,MEDICAMENTOS,2022-07,1,889.87,859.33,889.87,XGBoost
M016701,METOCLOPRAMIDA SOLUCIÓN INYECTABLE 10MG/2ML,MEDICAMENTOS,2022-08,2,913.03,720.96,913.03,XGBoost
M016701,METOCLOPRAMIDA SOLUCIÓN INYECTABLE 10MG/2ML,MEDICAMENTOS,2022-09,3,913.03,782.97,913.03,XGBoost
M017161,METOPROLOL TABLETA 50MG,MEDICAMENTOS,2022-07,1,621.44,530.67,621.44,XGBoost
M017161,METOPROLOL TABLETA 50MG,MEDICAMENTOS,2022-08,2,619.95,566.81,619.95,XGBoost
M017161,METOPROLOL TABLETA 50MG,MEDICAMENTOS,2022-09,3,608.42,616.46,608.42,XGBoost
M017162,METOPROLOL TARTRATO TABLETA 100MG,MEDICAMENTOS,2022-07,1,4.23,6.67,4.23,XGBoost
M017162,METOPROLOL TARTRATO TABLETA 100MG,MEDICAMENTOS,2022-08,2,9.21,3.74,9.21,XGBoost
M017162,METOPROLOL TARTRATO TABLETA 100MG,MEDICAMENTOS,2022-09,3,5.27,4.48,5.27,XGBoost
M020012,METRONIDAZOL 500MG TABLETA ,MEDICAMENTOS,2022-07,1,44.85,118.0,118.0,Media móvil
M020012,METRONIDAZOL 500MG TABLETA ,MEDICAMENTOS,2022-08,2,148.33,90.33,148.33,XGBoost
M020012,METRONIDAZOL 500MG TABLETA ,MEDICAMENTOS,2022-09,3,127.27,96.44,127.27,XGBoost
M020501,METRONIDAZOL OVULO VAGINAL 500MG,MEDICAMENTOS,2022-07,1,4.3,11.33,11.33,Media móvil
M020501,METRONIDAZOL OVULO VAGINAL 500MG,MEDICAMENTOS,2022-08,2,7.18,8.11,8.11,Media móvil
M020501,METRONIDAZOL OVULO VAGINAL 500MG,MEDICAMENTOS,2022-09,3,6.91,8.81,8.81,Media móvil
M021701,METRONIDAZOL 500MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,178.04,224.0,178.04,XGBoost
M021701,METRONIDAZOL 500MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,202.28,196.01,202.28,XGBoost
M021701,METRONIDAZOL 500MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,210.64,177.11,210.64,XGBoost
M022232,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML),MEDICAMENTOS,2022-07,1,1.69,1.67,1.67,Media móvil
M022232,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML),MEDICAMENTOS,2022-08,2,1.5,1.89,1.89,Media móvil
M022232,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML),MEDICAMENTOS,2022-09,3,1.69,2.52,2.52,Media móvil
M026161,MINOXIDIL TABLETA 10MG,MEDICAMENTOS,2022-07,1,119.65,151.0,119.65,XGBoost
M026161,MINOXIDIL TABLETA 10MG,MEDICAMENTOS,2022-08,2,111.47,159.22,111.47,XGBoost
M026161,MINOXIDIL TABLETA 10MG,MEDICAMENTOS,2022-09,3,96.46,150.37,96.46,XGBoost
M026541,MESALAZINA ENEMA RECTAL 4G/60ML,MEDICAMENTOS,2022-07,1,0.17,0.0,0.17,XGBoost
M026541,MESALAZINA ENEMA RECTAL 4G/60ML,MEDICAMENTOS,2022-08,2,0.06,0.06,0.06,XGBoost
M026541,MESALAZINA ENEMA RECTAL 4G/60ML,MEDICAMENTOS,2022-09,3,0.31,0.08,0.31,XGBoost
M026721,MEROPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-07,1,48.32,32.67,32.67,Media móvil
M026721,MEROPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-08,2,20.67,33.89,33.89,Media móvil
M026721,MEROPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-09,3,28.25,40.19,40.19,Media móvil
MAT527,INTRODUCTOR 8.5FR/S109880,DISPOSITIVOS MEDICO,2022-07,1,0.24,0.67,0.67,Media móvil
MAT527,INTRODUCTOR 8.5FR/S109880,DISPOSITIVOS MEDICO,2022-08,2,0.25,0.56,0.56,Media móvil
MAT527,INTRODUCTOR 8.5FR/S109880,DISPOSITIVOS MEDICO,2022-09,3,0.21,0.41,0.21,XGBoost
N0000002,"NITROFURAZONA POMADA 0,2%/40G",MEDICAMENTOS,2022-07,1,0.1,0.0,0.1,XGBoost
N0000002,"NITROFURAZONA POMADA 0,2%/40G",MEDICAMENTOS,2022-08,2,0.07,0.03,0.07,XGBoost
N0000002,"NITROFURAZONA POMADA 0,2%/40G",MEDICAMENTOS,2022-09,3,0.16,0.06,0.16,XGBoost
N0000003,NOREPINEFRINA SOL. INYECTABLE 4MG/4ML,MEDICAMENTOS,2022-07,1,969.69,1035.33,969.69,XGBoost
N0000003,NOREPINEFRINA SOL. INYECTABLE 4MG/4ML,MEDICAMENTOS,2022-08,2,872.22,1150.23,872.22,XGBoost
N0000003,NOREPINEFRINA SOL. INYECTABLE 4MG/4ML,MEDICAMENTOS,2022-09,3,857.49,1022.64,857.49,XGBoost
N0000018,NITAZOXANIDA TABLETA 500MG,MEDICAMENTOS,2022-07,1,42.93,167.0,167.0,Media móvil
N0000018,NITAZOXANIDA TABLETA 500MG,MEDICAMENTOS,2022-08,2,20.8,221.33,221.33,Media móvil
N0000018,NITAZOXANIDA TABLETA 500MG,MEDICAMENTOS,2022-09,3,0.76,274.78,274.78,Media móvil
N0000019,ESOMEPRAZOL 20MG TABLETA ,MEDICAMENTOS,2022-07,1,148.83,133.67,148.83,XGBoost
N0000019,ESOMEPRAZOL 20MG TABLETA ,MEDICAMENTOS,2022-08,2,195.98,141.94,195.98,XGBoost
N0000019,ESOMEPRAZOL 20MG TABLETA ,MEDICAMENTOS,2022-09,3,203.78,156.93,203.78,XGBoost
N0000020,ESOMEPRAZOL 40MG TABLETA ,MEDICAMENTOS,2022-07,1,177.7,117.0,177.7,XGBoost
N0000020,ESOMEPRAZOL 40MG TABLETA ,MEDICAMENTOS,2022-08,2,157.59,155.23,157.59,XGBoost
N0000020,ESOMEPRAZOL 40MG TABLETA ,MEDICAMENTOS,2022-09,3,166.31,156.1,166.31,XGBoost
N0000030,ESOMEPRAZOL 40MG SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,194.03,193.67,194.03,XGBoost
N0000030,ESOMEPRAZOL 40MG SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,197.81,236.34,197.81,XGBoost
N0000030,ESOMEPRAZOL 40MG SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,185.77,188.95,185.77,XGBoost
N001701,"NALOXONA 0,4MG/1ML SOL. INYECTABLE",MEDICAMENTOS,2022-07,1,0.49,0.67,0.49,XGBoost
N001701,"NALOXONA 0,4MG/1ML SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,0.47,0.83,0.47,XGBoost
N001701,"NALOXONA 0,4MG/1ML SOL. INYECTABLE",MEDICAMENTOS,2022-09,3,0.49,0.32,0.49,XGBoost
N002141,NAPROXENO TABLETA 250MG,MEDICAMENTOS,2022-07,1,9.19,30.33,30.33,Media móvil
N002141,NAPROXENO TABLETA 250MG,MEDICAMENTOS,2022-08,2,99.4,20.44,20.44,Media móvil
N002141,NAPROXENO TABLETA 250MG,MEDICAMENTOS,2022-09,3,46.91,17.26,17.26,Media móvil
N008141,NIMODIPINO TABLETA 30MG,MEDICAMENTOS,2022-07,1,131.87,269.67,269.67,Media móvil
N008141,NIMODIPINO TABLETA 30MG,MEDICAMENTOS,2022-08,2,290.68,168.89,290.68,XGBoost
N008141,NIMODIPINO TABLETA 30MG,MEDICAMENTOS,2022-09,3,203.91,220.78,203.91,XGBoost
N009231,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),MEDICAMENTOS,2022-07,1,16.21,18.67,18.67,Media móvil
N009231,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),MEDICAMENTOS,2022-08,2,17.47,18.22,18.22,Media móvil
N009231,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),MEDICAMENTOS,2022-09,3,19.08,16.63,16.63,Media móvil
N009321,NISTATINA CREMA 100.000 UI/GR ,MEDICAMENTOS,2022-07,1,1.83,3.0,3.0,Media móvil
N009321,NISTATINA CREMA 100.000 UI/GR ,MEDICAMENTOS,2022-08,2,1.88,3.67,3.67,Media móvil
N009321,NISTATINA CREMA 100.000 UI/GR ,MEDICAMENTOS,2022-09,3,1.61,2.56,2.56,Media móvil
N010142,NITROFURANTOINA TABLETA 100MG,MEDICAMENTOS,2022-07,1,0.52,0.0,0.52,XGBoost
N010142,NITROFURANTOINA TABLETA 100MG,MEDICAMENTOS,2022-08,2,0.46,0.17,0.46,XGBoost
N010142,NITROFURANTOINA TABLETA 100MG,MEDICAMENTOS,2022-09,3,0.46,0.32,0.46,XGBoost
N011701,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML,MEDICAMENTOS,2022-07,1,0.57,1.0,0.57,XGBoost
N011701,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML,MEDICAMENTOS,2022-08,2,0.23,0.86,0.86,Media móvil
N011701,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML,MEDICAMENTOS,2022-09,3,0.33,1.14,1.14,Media móvil
P0000002,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML",MEDICAMENTOS,2022-07,1,1.67,1.67,1.67,Media móvil
P0000002,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML",MEDICAMENTOS,2022-08,2,1.1,2.22,2.22,Media móvil
P0000002,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML",MEDICAMENTOS,2022-09,3,1.85,1.63,1.63,Media móvil
P0000003,PENTOXIFILINA TABLETA 400MG,MEDICAMENTOS,2022-07,1,1.03,0.67,1.03,XGBoost
P0000003,PENTOXIFILINA TABLETA 400MG,MEDICAMENTOS,2022-08,2,1.65,0.34,1.65,XGBoost
P0000003,PENTOXIFILINA TABLETA 400MG,MEDICAMENTOS,2022-09,3,1.69,0.89,1.69,XGBoost
P0000013,PREGABALINA CÁPSULA 150MG,MEDICAMENTOS,2022-07,1,9.24,11.33,11.33,Media móvil
P0000013,PREGABALINA CÁPSULA 150MG,MEDICAMENTOS,2022-08,2,9.07,8.78,8.78,Media móvil
P0000013,PREGABALINA CÁPSULA 150MG,MEDICAMENTOS,2022-09,3,9.23,11.7,11.7,Media móvil
P0000020,PRALIDOXIMA POLVO LIOFILIZADO 200MG,MEDICAMENTOS,2022-07,1,0.6,23.33,23.33,Media móvil
P0000020,PRALIDOXIMA POLVO LIOFILIZADO 200MG,MEDICAMENTOS,2022-08,2,0.0,31.11,31.11,Media móvil
P0000020,PRALIDOXIMA POLVO LIOFILIZADO 200MG,MEDICAMENTOS,2022-09,3,0.0,41.48,41.48,Media móvil
P0000025,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,MEDICAMENTOS,2022-07,1,2.92,56.33,56.33,Media móvil
P0000025,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,MEDICAMENTOS,2022-08,2,1.0,62.11,62.11,Media móvil
P0000025,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,MEDICAMENTOS,2022-09,3,1.48,51.81,51.81,Media móvil
P001701,PANCURONIO SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,2022-07,1,0.22,0.67,0.67,Media móvil
P001701,PANCURONIO SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,2022-08,2,0.24,0.56,0.56,Media móvil
P001701,PANCURONIO SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,2022-09,3,0.21,0.41,0.21,XGBoost
P005721,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI,MEDICAMENTOS,2022-07,1,0.1,0.33,0.33,Media móvil
P005721,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI,MEDICAMENTOS,2022-08,2,0.13,0.11,0.13,XGBoost
P005721,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI,MEDICAMENTOS,2022-09,3,0.08,0.15,0.08,XGBoost
P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,MEDICAMENTOS,2022-07,1,1.67,5.33,5.33,Media móvil
P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,MEDICAMENTOS,2022-08,2,1.46,5.44,5.44,Media móvil
P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,MEDICAMENTOS,2022-09,3,1.08,4.26,4.26,Media móvil
