producto_id,nombre_producto,categoria,proveedor_principal,proveedor_alterno,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,costo_unitario,costo_estimado_pedido,valor_inventario_actual,fecha_estimada_pedido,dias_para_pedido,ordenar
R005101,RIFAMPICINA CÁPSULA 300MG,MEDICAMENTOS,,,C,Alta,XGBoost,25.03,1.0,0.23,6.69,12.45,32.0,,1.0,0.0,467.0,0.0,14944.0,2022-06-24,24.0,NO
R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,MEDICAMENTOS,,,C,Baja,XGBoost,40.09,1.0,0.23,9.92,19.15,6.0,,0.0,0.0,22370.0,0.0,134220.0,2022-06-01,0.0,SI
R009141,RITONAVIR TABLETA 100MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,22.0,,0.0,0.0,974.0,0.0,21428.0,,,NO
S0000002,SECNIDAZOL TABLETA 500MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
S0000012,"BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 160MCG/4,5MCG/1PUFF/120PUFF",MEDICAMENTOS,,,C,Media,XGBoost,2.34,1.0,0.23,0.26,0.79,3.0,,0.0,0.0,185309.0,0.0,555927.0,2022-06-29,29.0,NO
S003701,SODIO BICARBONATO SOLUCIÓN INYECTABLE 1MEQ/1ML (10MEQ/10ML),MEDICAMENTOS,,,A,Baja,Media móvil,675.95,1.0,0.23,28.21,183.78,361.0,,1.0,0.0,524.0,0.0,189164.0,2022-06-08,8.0,NO
S004702,SODIO CLORURO SOL. INYECTABLE 20MEQ/10ML,MEDICAMENTOS,,,A,Baja,Media móvil,1433.4,1.0,0.23,4.64,334.54,398.0,,2.0,0.0,232.0,0.0,92336.0,2022-06-02,1.0,NO
S010721,NITROPRUSIATO POLVO LIOFILIZADO 50MG,MEDICAMENTOS,,,C,Media,Media móvil,51.14,1.0,0.23,0.43,12.19,1.0,,0.0,0.0,31800.0,0.0,31800.0,2022-06-01,0.0,SI
S013701,SUCCINILCOLINA SOLUCIÓN INYECTABLE 10%/10ML,MEDICAMENTOS,,,C,Alta,Media móvil,1.72,1.0,0.23,0.23,0.63,0.0,,,0.63,0.0,0.0,0.0,2022-06-01,0.0,SI
S014011,SUCRALFATO TABLETA 1G,MEDICAMENTOS,,,A,Baja,Regresión Lineal,698.46,1.0,0.23,80.8,241.55,118.0,,3.0,3.0,178.0,534.0,21004.0,2022-06-01,0.0,SI
S020011,SULFASALAZINA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,XGBoost,10.05,1.0,0.23,1.85,4.16,13.0,,1.0,0.0,313.0,0.0,4069.0,2022-06-27,27.0,NO
T0000001,TIGECICLINA 50MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,,,C,Media,Regresión Lineal,23.82,1.0,0.23,5.43,10.91,27.0,,0.0,0.0,59089.5,0.0,1595416.5,2022-06-21,21.0,NO
T0000003,TIZANIDINA TABLETA 2MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,12.0,,1.0,0.0,423.0,0.0,5076.0,,,NO
T0000006,TRIMEBUTINA SOL. INYECTABLE 50MG/5ML,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,10.0,,0.0,0.0,14053.0,0.0,140530.0,,,NO
T0000007,TRIMEBUTINA MALEATO TABLETA 200MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
T001011,TALIDOMIDA TABLETA 100MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.86,1.0,0.23,0.07,0.27,11.0,,0.0,0.0,13734.0,0.0,151074.0,2023-06-14,378.0,NO
T002012,TAMOXIFENO TABLETA 20MG,MEDICAMENTOS,,,C,Alta,XGBoost,4.94,1.0,0.23,1.92,3.06,14.0,,0.0,0.0,692.0,0.0,9688.0,2022-08-07,67.0,NO
T004151,TEOFILINA CAPSULA 125MG,MEDICAMENTOS,,,C,Alta,XGBoost,3.36,1.0,0.23,1.31,2.08,0.0,,,2.08,0.0,0.0,0.0,2022-06-01,0.0,SI
T005461,TERBUTALINA SUSPENSIÓN PARA INHALACIÓN 10MG//1ML/10ML,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.45,1.0,0.23,0.08,0.19,,,,,,,,,,NO
T005701,"TERBUTALINA SOLUCIÓN INYECTABLE 0,5MG/1ML",MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.45,1.0,0.23,0.08,0.19,,,,,,,,,,NO
T008101,TETRACICLINA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
T009141,TIAMINA 300MG TABLETA ,MEDICAMENTOS,,,C,Alta,XGBoost,20.78,1.0,0.23,1.73,6.51,10.0,,6.0,0.0,91.0,0.0,910.0,2022-06-06,5.0,NO
T009701,TIAMINA 1000MG/10ML SOL. INYECTABLE,MEDICAMENTOS,,,C,Media,XGBoost,6.95,1.0,0.23,0.06,1.66,1.0,,,0.66,-1932.0,-1274.85,-1932.0,2022-06-01,0.0,SI
T011602,TIMOLOL SOLUCIÓN OFTÁLMICA 5MG/1ML,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
T012011,TINIDAZOL TABLETA 500MG,MEDICAMENTOS,,,C,Media,Media móvil,51.23,1.0,0.23,4.13,15.92,41.0,,6.0,0.0,90.0,0.0,3690.0,2022-06-15,15.0,NO
T019701,"TOXOIDE TETANICO SOL. INYECTABLE 40UI/0,5ML",MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,0.0,,,0.12,0.0,0.0,0.0,2022-06-01,0.0,SI
T020201,TRAMADOL SOL. ORAL 100MG/1ML,MEDICAMENTOS,,,C,Media,Regresión Lineal,2.87,1.0,0.23,0.38,1.04,4.0,,1.0,0.0,550.0,0.0,2200.0,2022-07-02,31.0,NO
T020701,TRAMADOL SOL. INYECTABLE 50MG/1ML,MEDICAMENTOS,,,A,Baja,XGBoost,1104.35,1.0,0.23,5.41,259.58,208.0,,2.0,2.0,251.0,502.0,52208.0,2022-06-01,0.0,SI
T020702,TRAMADOL SOL. INYECTABLE 100MG/2ML,MEDICAMENTOS,,,C,Media,XGBoost,44.4,1.0,0.23,4.98,15.2,13.0,,1.0,1.0,312.0,312.0,4056.0,2022-06-01,0.0,SI
T023011,TRAZODONA TABLETA 50MG,MEDICAMENTOS,,,B,Baja,XGBoost,362.62,1.0,0.23,8.71,92.17,179.0,,20.0,0.0,28.5,0.0,5101.5,2022-06-08,7.0,NO
T025011,TRIMETOPRIM/SULFAMETOXAZOL TABLETA 80MG/400MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.9,1.0,0.23,0.11,0.31,10.0,,6.0,0.0,91.0,0.0,910.0,2023-04-23,326.0,NO
V000000013,VORICONAZOL TABLETA 200MG,MEDICAMENTOS,,,C,Alta,Media móvil,50.83,1.0,0.23,2.56,14.26,13.0,,0.0,0.0,62347.0,0.0,810511.0,2022-06-01,0.0,SI
V0000002,VALGANCICLOVIR TBL. 450 MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
V0000004,VALSARTAN TABLETA 160MG,MEDICAMENTOS,,,C,Media,Regresión Lineal,16.94,1.0,0.23,2.52,6.42,29.0,,,0.0,-1187.0,-0.0,-34423.0,2022-07-11,41.0,NO
V0000005,VALSARTAN TABLETA 80MG,MEDICAMENTOS,,,C,Alta,XGBoost,13.25,1.0,0.23,2.44,5.49,14.0,,3.0,0.0,169.0,0.0,2366.0,2022-06-20,20.0,NO
V0000011,VORICONAZOL POLVO LIOFILIZADO 200MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,97.21,1.0,0.23,34.14,56.51,17.0,,0.0,0.0,40195.0,0.0,683315.0,2022-06-01,0.0,SI
V0000012,VASOPRESINA 20UI/ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Baja,XGBoost,53.06,1.0,0.23,0.48,12.7,39.0,,0.0,0.0,11297.0,0.0,440583.0,2022-06-16,15.0,NO
V0000013,TRIMETAZIDINA TABLETA 35MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,1.69,1.0,0.23,0.66,1.05,6.0,,,0.0,-3261.0,-0.0,-19566.0,2022-08-29,89.0,NO
V011141,VALPROICO ÁCIDO CÁPSULA 250MG,MEDICAMENTOS,,,B,Media,Regresión Lineal,506.31,1.0,0.23,117.81,234.33,220.0,,5.0,5.0,114.0,570.0,25080.0,2022-06-01,0.0,SI
V012221,VALPROICO ÁCIDO JARABE 250MG/5ML X 120ML,MEDICAMENTOS,,,C,Media,Regresión Lineal,17.29,1.0,0.23,2.27,6.25,5.0,,0.0,0.0,1440.0,0.0,7200.0,2022-06-01,0.0,SI
V013721,VANCOMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,,,A,Baja,Regresión Lineal,1664.79,1.0,0.23,166.79,549.94,282.0,,0.0,0.0,11427.5,0.0,3222555.0,2022-06-01,0.0,SI
V015721,VECURONIO BROMURO POLVO LIOFILIZADO 10MG,MEDICAMENTOS,,,B,Media,XGBoost,155.58,1.0,0.23,19.51,55.32,230.0,,0.0,0.0,10536.0,0.0,2423280.0,2022-07-05,34.0,NO
V016011,VERAPAMILO TABLETA 120MG,MEDICAMENTOS,,,C,Alta,XGBoost,16.9,1.0,0.23,3.11,7.0,10.0,,5.0,0.0,99.0,0.0,990.0,2022-06-06,5.0,NO
V016141,VERAPAMILO TABLETA 80MG,MEDICAMENTOS,,,C,Media,Media móvil,21.33,1.0,0.23,0.75,5.66,36.0,,10.0,0.0,55.0,0.0,1980.0,2022-07-14,43.0,NO
Z001201,ZIDOVUDINA SOLUCIÓN ORAL 10MG/1ML X 240ML,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
Z002721,ZOLEDRONICO ÁCIDO POLVO LIOFILIZADO 4MG/5ML ,MEDICAMENTOS,,,C,Alta,XGBoost,0.58,1.0,0.23,0.02,0.16,1.0,,0.0,0.0,31150.0,0.0,31150.0,2022-07-15,44.0,NO
